X,Y,id,FirstGeogr,SecondGeog,Sector,nid,name1,name2,opendate,openyear,areaid,areaeducid,localityid,typeid,ownerid,statusid,sectorid,provider,genderid,TotStud14,TotRef14,RefLP14,RefHP14,RefSC14
35.959926666666668,31.953717222222224,110001,35:57:35.736,31:57:13.382,public,1,خالد بن الوليد / س / للبني,,1965-01-01,1965,30,99,142,830,140,145,11,1,102,1057,58,0,58,0
35.959648611111113,31.953083333333332,110002,35:57:34.735,31:57:11.100,public,2,الفتح الثانوية الشاملة  للبنين,,1932-01-01,1932,30,99,142,830,140,145,11,1,102,617,8,0,1,7
35.939441388888888,31.949543333333335,110003,35:56:21.989,31:56:58.356,public,3,الأمير الحسن الثانوية بنين,,1956-01-01,1956,30,99,142,830,140,145,11,1,102,244,1,0,1,0
35.931274444444448,31.962363333333332,110004,35:55:52.588,31:57:44.508,public,4,الاحنف بن قيس الاساسيه بنين,,1987-01-01,1987,30,99,142,830,140,145,11,1,102,981,50,13,37,0
35.921153333333336,31.968420277777778,110005,35:55:16.152,31:58:06.313,public,5,عمر بن الخطاب الثانوية الشاملة,المشاريع,1975-01-01,1975,30,99,142,830,140,145,11,1,102,985,36,0,0,36
35.931304444444443,31.958927222222222,110006,35:55:52.696,31:57:32.138,public,6,كلية الحسين الثانويه بنين,,1949-01-01,1949,30,99,142,830,140,145,11,1,102,418,11,0,0,11
35.9215925,31.956157222222224,110007,35:55:17.733,31:57:22.166,public,7,ضرار بن الازور الثانوية بنين,,1957-01-01,1957,30,99,142,830,140,145,11,1,102,524,39,0,27,12
35.9445225,31.949288333333332,110008,35:56:40.281,31:56:57.438,public,8,جعفر الطيار الاساسية ذكور,,1989-01-01,1989,30,99,142,830,140,145,11,1,102,373,1,0,1,0
35.9164875,31.9845875,110009,35:54:59.355,31:59:04.515,public,9,يعقوب هاشم الثانوية للبنين,,1991-01-01,1991,30,99,142,830,140,145,11,1,102,605,50,0,44,6
35.932669444444443,31.961590277777777,110010,35:55:57.610,31:57:41.725,public,10,منذر المصري الاساسية للبنين,,1964-01-01,1964,30,99,142,830,140,145,11,1,102,873,12,0,12,0
35.921615277777775,31.954218333333333,110011,35:55:17.815,31:57:15.186,public,11,سمير الرفاعي /س بنات,,1981-01-01,1981,30,99,142,830,140,145,11,1,103,290,62,35,27,0
35.931949444444442,31.962549444444445,110012,35:55:55.018,31:57:45.178,public,12,عبدالحميد شرف الثانوية الشاملة للبنين,,1954-01-01,1954,30,99,142,830,140,145,11,1,102,916,,,,
35.91384027777778,31.957814444444445,110013,35:54:49.825,31:57:28.132,public,13,الأميرة عالية الثانوية اناث,,1959-01-01,1959,30,99,142,830,140,145,11,1,101,431,75,20,47,8
35.9233425,31.958571388888888,110014,35:55:24.033,31:57:30.857,public,14,بلاط الشهداء س/م,وزارة التربية والتعليم,1976-01-01,1976,30,99,142,830,140,145,11,1,103,341,40,22,18,0
35.892489166666664,31.973864444444445,110015,35:53:32.961,31:58:25.912,public,15,الشميساني الغربي الاساسية المختلطة,,1971-01-01,1971,30,99,142,830,140,145,11,1,103,792,108,39,69,0
35.9407275,31.945369166666666,110016,35:56:26.619,31:56:43.329,public,16,حفصة ام المؤمنين س/م,,1989-01-01,1989,30,99,142,830,140,145,11,1,103,766,53,32,21,0
35.9572675,31.954083333333333,110017,35:57:26.163,31:57:14.700,public,17,غزية العامرية /س اناث,,1965-01-01,1965,30,99,142,830,139,145,11,1,101,507,3,0,3,0
35.941584444444445,31.948073333333333,110018,35:56:29.704,31:56:53.064,public,18,طارق بن زياد الأساسيه للبنين,,1951-01-01,1951,30,99,142,830,139,145,11,1,102,277,8,7,1,0
35.919150277777774,31.963234444444446,110019,35:55:08.941,31:57:47.644,public,19,تماضر بنت عمرو /س/م,لطفي عز الدين قدورة,1963-01-01,1963,30,99,142,830,139,145,11,1,103,297,8,6,2,0
35.950028611111108,31.948783333333335,110020,35:57:00.103,31:56:55.620,public,20,الناصرة الاساسية اناث,,1970-01-01,1970,30,99,142,830,139,145,11,1,101,181,8,6,2,0
35.958963611111109,31.952816388888888,110021,35:57:32.269,31:57:10.139,public,21,عبد الجبار الفقيه /س بنين,,1954-01-01,1954,30,99,142,830,140,145,11,1,102,558,27,4,23,0
35.918708333333335,31.974784444444445,110022,35:55:07.350,31:58:29.224,public,22,الرشيد الاساسية بنين,,1978-01-01,1978,30,99,142,830,140,145,11,1,102,1082,75,0,75,0
35.931415555555553,31.962058333333335,110023,35:55:53.096,31:57:43.410,public,23,رغدان الثانوية للبنين,وزارة المعارف,1954-01-01,1954,30,99,142,830,140,145,11,1,102,385,4,0,3,1
35.940074444444441,31.954328333333333,110024,35:56:24.268,31:57:15.582,public,24,اسعاف النشاشيبي /س/1/بنين,سالم حسن البيطار,1962-01-01,1962,30,99,142,830,139,145,11,1,102,142,8,0,8,0
35.950778611111112,31.949808333333333,110025,35:57:02.803,31:56:59.310,public,25,ابن ماجد الاساسية بنين,,1965-01-01,1965,30,99,142,830,139,145,11,1,102,267,8,1,7,0
35.9425375,31.949893333333332,110026,35:56:33.135,31:56:59.616,public,26,ابن خلدون الاساسية بنين,,1952-01-01,1952,30,99,142,830,139,145,11,1,102,191,12,0,12,0
35.940074444444441,31.954328333333333,110027,35:56:24.268,31:57:15.582,public,27,اسعاف النشاشيبي س /2/بنين,سليم البيطار,1962-01-01,1962,30,99,142,830,139,145,11,1,102,124,21,5,16,0
35.950164444444447,31.94982111111111,110029,35:57:00.592,31:56:59.356,public,28,عمار بن ياسر الأساسية للبنين,ورثة  محمد ضيف الله  هنانده,1970-01-01,1970,30,99,142,830,139,145,11,1,102,161,11,11,0,0
35.940741388888888,31.954271388888888,110030,35:56:26.669,31:57:15.377,public,29,بلقيس الاساسية الاولى اناث,وزارة التربية,1962-01-01,1962,30,99,142,830,139,145,11,1,101,192,18,0,18,0
35.943715555555556,31.948622222222223,110032,35:56:37.376,31:56:55.040,public,30,الخنساء الاساسية اناث,وزارة التربيه و التعليم,1972-01-01,1972,30,99,142,830,140,145,11,1,101,158,6,0,6,0
35.953475555555556,31.949804166666667,110033,35:57:12.512,31:56:59.295,public,31,فاطمه بنت الخطاب الاساسيه بنات,,1967-01-01,1967,30,99,142,830,139,145,11,1,101,182,3,2,1,0
35.940741388888888,31.954271388888888,110034,35:56:26.669,31:57:15.377,public,32,بلقيس الاساسية المختلطة الثانية,وزارة التربية و التعليم,1962-01-01,1962,30,99,142,830,139,145,11,1,103,211,37,31,6,0
35.9436225,31.950290277777778,110035,35:56:37.041,31:57:01.045,public,33,رملة بنت ابي عوف الاساسية اناث,خيري العطيوي,1978-01-01,1978,30,99,142,830,139,145,11,1,103,167,29,29,0,0
35.900442222222225,31.974158333333332,110037,35:54:01.592,31:58:26.970,public,34,عين جالوت الثانوية الشاملة للاناث,وزارة التربية والتعليم,1975-01-01,1975,30,99,142,830,140,145,11,1,101,827,53,0,0,53
35.9474025,31.946191111111112,110038,35:56:50.649,31:56:46.288,public,35,هالة بنت خويلد الثانوية الشاملة للاناث,,1975-01-01,1975,30,99,142,830,140,145,11,1,101,817,8,0,0,8
35.937531388888885,31.949112222222222,110039,35:56:15.113,31:56:56.804,public,36,بدر الثانويه للبنات,,1985-01-01,1985,30,99,142,830,140,145,11,1,101,567,18,0,18,0
35.948085555555558,31.94665611111111,110040,35:56:53.108,31:56:47.962,public,37,الراشدية الاساسية اناث,,1989-01-01,1989,30,99,142,830,140,145,11,1,101,953,19,0,19,0
35.95865666666667,31.954744166666668,110041,35:57:31.164,31:57:17.079,public,38,ام معبد ث للبنات,,1964-01-01,1964,30,99,142,830,140,145,11,1,101,1032,21,0,10,11
35.926688333333331,31.961017222222221,110042,35:55:36.078,31:57:39.662,public,39,الحسين الثانوية الشاملة  للاناث,,1957-01-01,1957,30,99,142,830,140,145,11,1,101,461,30,0,23,7
35.91491527777778,31.9707475,110043,35:54:53.695,31:58:14.691,public,40,سكينة بنت الحسين الثانوية اناث,,1956-01-01,1956,30,99,142,830,140,145,11,1,101,870,62,0,0,62
35.915001388888889,31.975104444444444,110044,35:54:54.005,31:58:30.376,public,41,عائشة ام المؤمنين /س اناث,,1988-01-01,1988,30,99,142,830,140,145,11,1,101,1118,52,0,52,0
35.894881388888891,31.96500138888889,110045,35:53:41.573,31:57:54.005,public,42,الأميرة رحمة بنت الحسن الاساسية اناث,لا يوجد,1982-01-01,1982,30,99,142,830,140,145,11,1,101,403,51,6,45,0
35.926189444444447,31.961139444444445,110046,35:55:34.282,31:57:40.102,public,43,البتراء الاساسيه المختلطة,,1983-01-01,1983,30,99,142,830,140,145,11,1,103,1359,7,2,5,0
35.919026388888888,31.963062222222224,110047,35:55:08.495,31:57:47.024,public,44,الجزائر الاساسية اناث,,1956-01-01,1956,30,99,142,830,139,145,11,1,101,230,11,0,11,0
35.942999444444446,31.94742611111111,110048,35:56:34.798,31:56:50.734,public,45,الآميرة هيــا الاساسية اناث,وزارة التربية,1975-01-01,1975,30,99,142,830,140,145,11,1,101,557,42,15,27,0
35.937806388888887,31.949141111111111,110049,35:56:16.103,31:56:56.908,public,46,خديجة بنت خويلد الاساسية للبنات,,1920-01-01,1920,30,99,142,830,140,145,11,1,101,270,23,22,1,0
35.937251388888889,31.953286388888888,110051,35:56:14.105,31:57:11.831,public,,,,,,,,,,,,,,,,,,,
35.93917861111111,31.949432222222221,110052,35:56:21.043,31:56:57.956,public,47,مصعب بن عمير /س,,1996-01-01,1996,30,99,142,830,140,145,11,1,102,612,61,25,36,0
35.91822638888889,31.940994166666666,110053,35:55:05.615,31:56:27.579,public,48,عبدالله بن رواحه الأساسية الثانية للبنين,,1990-01-01,1990,30,99,142,830,140,145,11,1,102,652,11,7,4,0
35.915640277777776,31.974785277777777,110055,35:54:56.305,31:58:29.227,public,49,عكا الأساسية المختلطة,,1989-01-01,1989,30,99,142,830,140,145,11,1,103,1083,57,56,1,0
35.957123611111108,31.953748333333333,110056,35:57:25.645,31:57:13.494,public,50,فيلادلفيا الاساسية للبنات,,1967-01-01,1967,30,99,142,830,139,145,11,1,101,401,4,4,0,0
35.910947222222219,31.982438333333334,110060,35:54:39.410,31:58:56.778,public,51,الاسراء الاساسية للاناث,,1968-01-01,1968,30,99,142,830,140,145,11,1,103,873,68,47,21,0
35.9282475,31.917845,110062,35:55:41.691,31:55:04.242,public,52,حطين الثانوية المهنية للبنين,,1990-01-01,1990,30,99,142,830,140,145,11,1,102,1234,49,0,49,0
35.936311388888889,31.936592222222224,110063,35:56:10.721,31:56:11.732,public,53,صلاح الدين الثانويه بنين,,1953-01-01,1953,30,99,142,830,140,145,11,1,102,645,7,0,0,7
35.923165277777777,31.92472,110065,35:55:23.395,31:55:28.992,public,54,ابن زهر الاساسيه للبنين,وزارة التربية والتعليم,1988-01-01,1988,30,99,142,830,140,145,11,1,102,1056,24,0,24,0
35.869619166666666,31.9664925,110066,35:52:10.629,31:57:59.373,public,55,تيسير ظبيان /ث /بنين,,1989-01-01,1989,30,99,142,830,140,145,11,1,102,539,46,0,39,7
35.9223425,31.954486388888888,110067,35:55:20.433,31:57:16.151,public,56,سمير الرفاعي الاساسية ذكور,,1981-01-01,1981,30,99,142,830,140,145,11,1,102,192,39,0,39,0
35.9300525,31.951926388888889,110068,35:55:48.189,31:57:06.935,public,57,العبدلية الاساسية بنين,,1940-01-01,1940,30,99,142,830,139,145,11,1,102,200,16,0,16,0
35.9313975,31.949944166666668,110069,35:55:53.031,31:56:59.799,public,58,شكري شعشاعه الثانويه بنين,شكري شعشاعة,1956-01-01,1956,30,99,142,830,140,145,11,1,102,636,22,0,18,4
35.897238333333334,31.939524166666665,110070,35:53:50.058,31:56:22.287,public,59,زهران الثانوية بنين,,1965-01-01,1965,30,99,142,830,140,145,11,1,102,738,28,0,21,7
35.901301388888889,31.926003055555555,110071,35:54:04.685,31:55:33.611,public,60,برهان كمال الثانوية المهنية للبنين,,1987-01-01,1987,30,99,142,830,140,145,11,1,102,450,1,0,0,1
35.943636388888891,31.941659166666668,110072,35:56:37.091,31:56:29.973,public,61,علي سيدو الكردي الثانوية المهنية للبنين,,1976-01-01,1976,30,99,142,830,140,145,11,1,102,365,,,,
35.946323611111112,31.941591111111112,110073,35:56:46.765,31:56:29.728,public,62,حسن البرقاوي /ث/بنين,,1978-01-01,1978,30,99,142,830,140,145,11,1,102,580,3,0,0,3
35.925554444444444,31.932975277777778,110074,35:55:31.996,31:55:58.711,public,63,مسجد محمد منور الحديد /س بنين,محمد المنور الحديد,1985-01-01,1985,30,99,142,830,139,145,11,1,102,120,13,13,0,0
35.930191388888886,31.934430277777778,110075,35:55:48.689,31:56:03.949,public,64,معاذ بن جبل الاساسيه للبنين,لا يوجد,1994-01-01,1994,30,99,142,830,140,145,11,1,102,431,16,0,16,0
35.9344275,31.945920277777777,110076,35:56:03.939,31:56:45.313,public,65,الأمير محمد الاساسية بنين,,1957-01-01,1957,30,99,142,830,139,145,11,1,102,225,25,15,10,0
35.943950555555553,31.940958055555555,110077,35:56:38.222,31:56:27.449,public,66,محمد اقبال الاساسيه بنين,,2008-01-01,2008,30,99,142,830,140,145,11,1,102,887,29,0,29,0
35.9349175,31.923547222222222,110078,35:56:05.703,31:55:24.770,public,67,الأمير راشد الاساسية بنين,لا يوجد,1977-01-01,1977,30,99,142,830,140,145,11,1,102,576,8,0,6,2
35.919648333333335,31.936082222222222,110079,35:55:10.734,31:56:09.896,public,68,علي ابن ابي طالب الاساسية بنين,-وزارة التربية والتعليم,2008-01-01,2008,30,99,142,830,140,145,11,1,102,883,4,0,4,0
35.930335555555558,31.947600277777777,110081,35:55:49.208,31:56:51.361,public,69,بلال بن رباح الأساسيه للبنين,بولس صموئيل عودة وشركاه,1953-01-01,1953,30,99,142,830,139,145,11,1,102,195,31,22,9,0
35.875998055555556,31.964763333333334,110082,35:52:33.593,31:57:53.148,public,70,ضاحية الحسين الثانوية المختلطة,,1973-01-01,1973,30,99,142,830,140,145,11,1,103,547,115,53,60,2
35.9254325,31.940758333333335,110083,35:55:31.557,31:56:26.730,public,71,عاتكة بنت زيد الاساسية الاولى اناث,,1956-01-01,1956,30,99,142,830,139,145,11,1,101,217,16,8,8,0
35.911575277777779,31.948026111111112,110084,35:54:41.671,31:56:52.894,public,72,حي العماوي الثانويه,,1979-01-01,1979,30,99,142,830,140,145,11,1,101,705,23,0,20,3
35.881723055555554,31.954216388888888,110085,35:52:54.203,31:57:15.179,public,73,الملكة رانيا العبد الله الثانوية اناث,,1988-01-01,1988,30,99,142,830,140,145,11,1,101,862,58,9,33,16
35.921636388888892,31.952405277777778,110086,35:55:17.891,31:57:08.659,public,74,جبل عمان/س اناث,,1975-01-01,1975,30,99,142,830,140,145,11,1,101,329,37,0,37,0
35.9209875,31.951850277777776,110087,35:55:15.555,31:57:06.661,public,75,الملكة زين الشرف الثانوية للبنات,,1951-01-01,1951,30,99,142,830,140,145,11,1,101,327,14,0,7,7
35.915462222222224,31.933178055555555,110088,35:54:55.664,31:55:59.441,public,76,حي نزال الثانوية الشاملة للاناث,وزارة التربية والتعليم,1974-01-01,1974,30,99,142,830,140,145,11,1,101,698,,,,
35.934433333333331,31.928892222222224,110089,35:56:03.960,31:55:44.012,public,77,الملكة نور الحسين الثانوية اناث,,1974-01-01,1974,30,99,142,830,140,145,11,1,101,763,12,0,7,5
35.932876388888886,31.941912222222221,110090,35:55:58.355,31:56:30.884,public,78,الاشرفية الثانوية للبنات,,1975-01-01,1975,30,99,142,830,140,145,11,1,101,538,29,0,24,5
35.941926388888888,31.941356111111112,110091,35:56:30.935,31:56:28.882,public,79,رابعه العدويه الثانوية للبنات,,1972-01-01,1972,30,99,142,830,140,145,11,1,101,771,10,0,7,3
35.929664444444441,31.943373333333334,110094,35:55:46.792,31:56:36.144,public,80,حليمة السعدية الثانوية للبنات,,1956-01-01,1956,30,99,142,830,139,145,11,1,101,177,5,0,4,1
35.933124444444445,31.941463333333335,110095,35:55:59.248,31:56:29.268,public,81,سودة بنت زمعة الاساسية المختلطة,,1979-01-01,1979,30,99,142,830,140,145,11,1,103,787,108,77,31,0
35.9215925,31.941708333333334,110096,35:55:17.733,31:56:30.150,public,82,يوسف بن تاشفين /س,,1978-01-01,1978,30,99,142,830,140,145,11,1,102,540,17,0,17,0
35.918093333333331,31.940596111111113,110097,35:55:05.136,31:56:26.146,public,83,حنين الثانوية الشاملة للبنين,,2000-01-01,2000,30,99,142,830,140,145,11,1,102,1271,22,0,0,22
35.90559722222222,31.924976111111111,110098,35:54:20.150,31:55:29.914,public,84,ابو هريرة /س/بنين,,1993-01-01,1993,30,99,142,830,140,145,11,1,102,1326,15,0,15,0
35.9229975,31.946392222222222,110099,35:55:22.791,31:56:47.012,public,85,المهاجرين الاساسية المختلطة,,2011-01-01,2011,30,99,142,830,140,145,11,1,103,576,50,41,9,0
35.936790555555554,31.940032222222221,110100,35:56:12.446,31:56:24.116,public,86,ابو حنيفة /س/بنين,,1967-01-01,1967,30,99,142,830,139,145,11,1,102,295,15,0,15,0
35.911454444444445,31.941225277777779,110102,35:54:41.236,31:56:28.411,public,87,غرناطة الاساسية الثانية اناث,,1982-01-01,1982,30,99,142,830,139,145,11,1,101,544,33,27,6,0
35.922175277777775,31.943400277777776,110105,35:55:19.831,31:56:36.241,public,88,بيت المقدس الاساسيه الاولى اناث,-,1964-01-01,1964,30,99,142,830,139,145,11,1,101,121,12,0,12,0
35.913467222222224,31.940069166666667,110106,35:54:48.482,31:56:24.249,public,89,الجبل الأخضر الاساسية الاولى اناث,,1971-01-01,1971,30,99,142,830,139,145,11,1,101,355,6,0,6,0
35.896831388888891,31.939926111111109,110107,35:53:48.593,31:56:23.734,public,90,عبدون س/م,,1968-01-01,1968,30,99,142,830,140,145,11,1,103,210,24,15,9,0
35.916651388888887,31.933756111111112,110108,35:54:59.945,31:56:01.522,public,91,الاميرة  سلمى الثانوية اناث,لا يوجد,1984-01-01,1984,30,99,142,830,140,145,11,1,101,1284,91,0,44,47
35.915975277777775,31.933642222222222,110109,35:54:57.511,31:56:01.112,public,92,نسيبة بنت كعب الاساسية الثانية للاناث,,1984-01-01,1984,30,99,142,830,140,145,11,1,101,655,35,27,8,0
35.918035277777776,31.935680277777777,110110,35:55:04.927,31:56:08.449,public,93,السميراء بنت قيس الاساسية اناث,,1968-01-01,1968,30,99,142,830,139,145,11,1,101,342,3,0,3,0
35.920116388888886,31.936789166666667,110111,35:55:12.419,31:56:12.441,public,94,ماريا القبطية/س/م,-,1993-01-01,1993,30,99,142,830,140,145,11,1,103,1222,12,11,1,0
35.895621111111112,31.924375,110112,35:53:44.236,31:55:27.750,public,95,اليرموك الاساسية الاولى  بنات,وزارة التربية والتعليم,1991-01-01,1991,30,99,142,830,140,145,11,1,101,901,8,0,8,0
35.926355555555553,31.935092222222224,110113,35:55:34.880,31:56:06.332,public,96,فاطمه بنت عبدالملك الاساسيه,,1964-01-01,1964,30,99,142,830,139,145,11,1,101,578,22,12,10,0
35.924074444444443,31.943849166666666,110114,35:55:26.668,31:56:37.857,public,97,النظيف الاساسية الثانية اناث,,1971-01-01,1971,30,99,142,830,139,145,11,1,101,100,4,2,2,0
35.919131388888886,31.93053,110115,35:55:08.873,31:55:49.908,public,98,الكرامة الاساسية اناث,,2002-01-01,2002,30,99,142,830,140,145,11,1,101,552,2,0,2,0
35.913467222222224,31.940069166666667,110116,35:54:48.482,31:56:24.249,public,99,الجبل الأخضر الاساسية الثانية اناث,-----,1971-01-01,1971,30,99,142,830,139,145,11,1,101,348,3,2,1,0
35.922175277777775,31.943400277777776,110117,35:55:19.831,31:56:36.241,public,100,بيت المقدس الاساسيه / الثانيه اناث,,1964-01-01,1964,30,99,142,830,139,145,11,1,101,135,21,21,0,0
35.919339444444446,31.936304166666666,110119,35:55:09.622,31:56:10.695,public,101,عبدالله سراج الاساسيه للبنين,,1972-01-01,1972,30,99,142,830,140,145,11,1,102,870,,,,
35.91822638888889,31.940994166666666,110120,35:55:05.615,31:56:27.579,public,102,عبدالله بن رواحه الاساسية الاولى للبنين,,1991-01-01,1991,30,99,142,830,140,145,11,1,102,686,1,0,1,0
35.9229975,31.946392222222222,110122,35:55:22.791,31:56:47.012,public,,,,,,,,,,,,,,,,,,,
35.918188333333333,31.939722222222223,110123,35:55:05.478,31:56:23.000,public,103,ابراهيم المازني الاساسية اناث,-,1976-01-01,1976,30,99,142,830,139,145,11,1,101,489,10,9,1,0
35.924074444444443,31.943849166666666,110124,35:55:26.668,31:56:37.857,public,104,النظيف الاساسية  الاولى المخنلطه,,1971-01-01,1971,30,99,142,830,139,145,11,1,103,121,20,20,0,0
35.9331575,31.932236111111113,110125,35:55:59.367,31:55:56.050,public,105,الشيماء الاساسية /المختلطة,0,2011-01-01,2011,30,99,142,830,140,145,11,1,103,712,76,51,25,0
35.9254325,31.940758333333335,110126,35:55:31.557,31:56:26.730,public,106,عاتكة بنت زيد الاساسية المختلطة الثانية,,1959-01-01,1959,30,99,142,830,139,145,11,1,103,249,21,21,0,0
35.911454444444445,31.941225277777779,110127,35:54:41.236,31:56:28.411,public,107,غرناطه الاساسيه الاولى اناث,,1982-01-01,1982,30,99,142,830,139,145,11,1,101,503,18,0,18,0
35.937781388888887,31.937551111111112,110128,35:56:16.013,31:56:15.184,public,108,فاطمة الزهراء الثانوية الشاملة للاناث,-,1976-01-01,1976,30,99,142,830,140,145,11,1,101,408,2,0,0,2
35.941460555555558,31.944139166666666,110129,35:56:29.258,31:56:38.901,public,109,خولة بنت الازور /س /م,-,1986-01-01,1986,30,99,142,830,140,145,11,1,103,483,39,26,13,0
35.915275277777781,31.923877222222224,110130,35:54:54.991,31:55:25.958,public,110,زيد بن شاكر الاساسية الثانية للبنين,,1988-01-01,1988,30,99,142,830,140,145,11,1,102,1031,50,33,17,0
35.921278333333333,31.934183055555554,110131,35:55:16.602,31:56:03.059,public,111,حي نزال الاساسيه المختلطه,جمعية لفتا العربية الخيرية,1986-01-01,1986,30,99,142,830,139,145,11,1,103,392,12,12,0,0
35.909620277777776,31.940722222222224,110132,35:54:34.633,31:56:26.600,public,112,عمير بن ابي وقاص الاساسيه المختلطة,,2002-01-01,2002,30,99,142,830,140,145,11,1,103,556,32,29,3,0
35.901063333333333,31.93806027777778,110133,35:54:03.828,31:56:17.017,public,113,ربة عمون الاساسية للبنات,مؤسسة التطوير الحضري,1972-01-01,1972,30,99,142,830,140,145,11,1,101,347,11,5,6,0
35.913404444444446,31.950793333333333,110134,35:54:48.256,31:57:02.856,public,114,عائشه بنت طلحه /س/م,,1963-01-01,1963,30,99,142,830,139,145,11,1,103,422,30,21,9,0
35.9266675,31.949201111111112,110135,35:55:36.003,31:56:57.124,public,115,اروى بنت الحارث / س/اناث,,1950-01-01,1950,30,99,142,830,139,145,11,1,101,301,45,33,12,0
35.906501388888891,31.934291111111111,110137,35:54:23.405,31:56:03.448,public,116,شجرة الدر الاساسية الاولى اناث,,1992-01-01,1992,30,99,142,830,140,145,11,1,101,1083,8,0,8,0
35.906501388888891,31.934291111111111,110138,35:54:23.405,31:56:03.448,public,117,شجرة الدر الاساسية المختلطة الثانية,,1992-01-01,1992,30,99,142,830,140,145,11,1,103,1113,43,42,1,0
35.9342275,31.929305,110139,35:56:03.219,31:55:45.498,public,118,نسيبة المازنية/س/م,,1993-01-01,1993,30,99,142,830,140,145,11,1,103,871,29,19,10,0
35.907854444444446,31.93349111111111,110140,35:54:28.276,31:56:00.568,public,119,ميسلون/ ث اناث,,1993-01-01,1993,30,99,142,830,140,145,11,1,101,1076,30,0,7,23
35.924990277777781,31.936055277777779,110141,35:55:29.965,31:56:09.799,public,120,الشفاء بنت عوف الثانوية اناث,لا يوجد,1995-01-01,1995,30,99,142,830,140,145,11,1,101,676,18,0,14,4
35.928544444444441,31.93597722222222,110142,35:55:42.760,31:56:09.518,public,121,المريخ الاساسية المختلطة,موسى الحاج علي سليم,1973-01-01,1973,30,99,142,830,139,145,11,1,103,354,59,53,6,0
35.9348925,31.914761944444443,110143,35:56:05.613,31:54:53.143,public,122,رقية بنت الرسول الثانوية المختلطة,,2005-01-01,2005,30,99,142,830,140,145,11,1,103,822,19,0,10,8
35.921386388888891,31.942175277777778,110144,35:55:16.991,31:56:31.831,public,123,موسى بن نصير  /  س,,1994-01-01,1994,30,99,142,830,140,145,11,1,102,461,27,17,10,0
35.93525833333333,31.91509,110146,35:56:06.930,31:54:54.324,public,124,رقية بنت الرسول الاساسية الاولى للاناث,وزارة التربية والتعليم,1994-01-01,1994,30,99,142,830,140,145,11,1,101,893,59,0,59,0
35.895621111111112,31.924375,110147,35:53:44.236,31:55:27.750,public,125,اليرموك الاساسية الثانية المختلطه للبنات,وزارة التربية والتعليم,1991-01-01,1991,30,99,142,830,140,145,11,1,103,938,35,35,0,0
35.861940555555556,31.985111388888889,110148,35:51:42.986,31:59:06.401,public,126,ابن العميد الثانوية للبنين,,1955-01-01,1955,31,100,142,830,140,145,11,1,102,417,25,0,9,16
35.867414722222222,32.03648861111111,110149,35:52:02.693,32:02:11.359,public,127,الجبيهة الثانوية للبنين,,1963-01-01,1963,31,100,142,830,140,145,11,1,102,857,23,0,17,6
35.87421777777778,32.057681111111108,110150,35:52:27.184,32:03:27.652,public,128,الامام علي بن ابي طالب الثانوية الشاملة للبنين,,1986-01-01,1986,31,100,142,830,140,145,11,1,102,481,17,0,0,17
35.903421666666667,31.992349444444443,110151,35:54:12.318,31:59:32.458,public,129,ابن عباس الأساسية للبنين,,1990-01-01,1990,31,100,142,830,140,145,11,1,102,507,9,0,0,9
35.893011944444446,31.99023861111111,110152,35:53:34.843,31:59:24.859,public,130,رشيد طليع الثانويه للبنين,,1982-01-01,1982,31,100,142,830,140,145,11,1,102,454,25,0,12,13
35.841931388888888,32.020330555555553,110153,35:50:30.953,32:01:13.190,public,131,علي رضا الركابي الاساسية للبنين,,1992-01-01,1992,31,100,142,830,140,145,11,1,102,688,20,2,18,0
35.880565277777777,32.054751944444448,110154,35:52:50.035,32:03:17.107,public,132,ابن طفيل الاساسيه بنين,,1987-01-01,1987,31,100,142,830,140,145,11,1,102,517,28,1,27,0
35.849891111111113,31.994986944444445,110155,35:50:59.608,31:59:41.953,public,133,محمد الشريقي الثانوية للبنين,,1958-01-01,1958,31,100,142,830,140,145,11,1,102,470,39,0,23,16
35.835828611111111,32.030781944444442,110157,35:50:08.983,32:01:50.815,public,134,زيد بن الخطاب الاساسية بنين,,1992-01-01,1992,31,100,142,830,140,145,11,1,102,513,37,14,23,0
35.846275,32.015842777777777,110158,35:50:46.590,32:00:57.034,public,135,ابن النفيس الثانويه الصناعيه للبنين,,1976-01-01,1976,31,100,142,830,140,145,11,1,102,728,3,0,0,3
35.842774166666665,32.019815277777781,110159,35:50:33.987,32:01:11.335,public,136,صويلح الثانويه بنين,,1920-01-01,1920,31,100,142,830,140,145,11,1,102,592,30,0,8,22
35.90907,31.9917125,110160,35:54:32.652,31:59:30.165,public,137,بنت عدي الثانويه الشاملة المختلطة,,1988-01-01,1988,31,100,142,830,140,145,11,1,101,1249,70,9,42,19
35.823836666666665,32.031320833333332,110161,35:49:25.812,32:01:52.755,public,138,الكماليه الاساسيه للبنات,وزارة التربية والتعليم,1988-01-01,1988,31,100,142,830,140,145,11,1,103,897,25,2,23,0
35.892266666666664,31.998548055555556,110162,35:53:32.160,31:59:54.773,public,139,ضاحيه الرشيد الثانويه الشاملة,,1990-01-01,1990,31,100,142,830,140,145,11,1,101,1356,15,2,9,4
35.903300833333333,32.05045916666667,110163,35:54:11.883,32:03:01.653,public,140,ام طفيل الثانويه المختلطة,,1988-01-01,1988,31,100,142,830,140,145,11,1,103,761,34,19,14,1
